marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,293,7.7786,549.00,1571.00,0.161819,-0.000205,1.0000
M1,294,7.8051,549.00,1571.00,0.161819,-0.000205,1.0000
M1,295,7.8317,548.00,1573.00,0.162109,-0.000358,1.0000
M1,296,7.8582,548.00,1573.00,0.162109,-0.000358,1.0000
M1,297,7.8848,548.00,1573.00,0.162109,-0.000358,1.0000
M1,298,7.9113,548.00,1573.00,0.162109,-0.000358,1.0000
M1,299,7.9378,548.00,1573.00,0.162109,-0.000358,1.0000
M1,300,7.9644,548.00,1573.00,0.162109,-0.000358,1.0000
M1,301,7.9909,548.00,1573.00,0.162109,-0.000358,1.0000
M1,302,8.0175,548.00,1573.00,0.162109,-0.000358,1.0000
M1,303,8.0440,548.00,1574.00,0.162256,-0.000361,1.0000
M1,304,8.0706,548.00,1574.00,0.162256,-0.000361,1.0000
M1,305,8.0971,548.00,1574.00,0.162256,-0.000361,1.0000
M1,306,8.1237,547.00,1575.00,0.162399,-0.000511,1.0000
M1,307,8.1502,547.00,1575.00,0.162399,-0.000511,1.0000
M1,308,8.1768,547.00,1575.00,0.162399,-0.000511,1.0000
M1,309,8.2033,548.00,1574.00,0.162256,-0.000361,1.0000
M1,310,8.2299,547.00,1575.00,0.162399,-0.000511,1.0000
M1,311,8.2564,547.00,1574.00,0.162253,-0.000508,1.0000
M1,312,8.2830,547.00,1574.00,0.162253,-0.000508,1.0000
M1,313,8.3095,547.00,1575.00,0.162399,-0.000511,1.0000
M1,314,8.3361,548.00,1575.00,0.162402,-0.000364,1.0000
M1,315,8.3626,548.00,1575.00,0.162402,-0.000364,1.0000
M1,316,8.3892,548.00,1575.00,0.162402,-0.000364,1.0000
M1,317,8.4157,547.00,1575.00,0.162399,-0.000511,1.0000
M1,318,8.4423,548.00,1575.00,0.162402,-0.000364,1.0000
M1,319,8.4688,548.00,1575.00,0.162402,-0.000364,1.0000
M1,320,8.4954,548.00,1575.00,0.162402,-0.000364,1.0000
M1,321,8.5219,548.00,1575.00,0.162402,-0.000364,1.0000
M1,322,8.5485,548.00,1575.00,0.162402,-0.000364,1.0000
M1,323,8.5750,548.00,1575.00,0.162402,-0.000364,1.0000
M1,324,8.6015,548.00,1574.00,0.162256,-0.000361,1.0000
M1,325,8.6281,548.00,1574.00,0.162256,-0.000361,1.0000
M1,326,8.6546,548.00,1575.00,0.162402,-0.000364,1.0000
M1,327,8.6812,548.00,1574.00,0.162256,-0.000361,1.0000
M1,328,8.7077,548.00,1573.00,0.162109,-0.000358,1.0000
M1,329,8.7343,548.00,1574.00,0.162256,-0.000361,1.0000
M1,330,8.7608,548.00,1574.00,0.162256,-0.000361,1.0000
M1,331,8.7874,549.00,1574.00,0.162259,-0.000215,1.0000
M1,332,8.8139,549.00,1574.00,0.162259,-0.000215,1.0000
M1,333,8.8405,548.00,1573.00,0.162109,-0.000358,1.0000
M1,334,8.8670,549.00,1574.00,0.162259,-0.000215,1.0000
M1,335,8.8936,549.00,1573.00,0.162112,-0.000212,1.0000
M1,336,8.9201,549.00,1573.00,0.162112,-0.000212,1.0000
M1,337,8.9467,549.00,1573.00,0.162112,-0.000212,1.0000
M1,338,8.9732,549.00,1573.00,0.162112,-0.000212,1.0000
M1,339,8.9998,549.00,1572.00,0.161966,-0.000208,1.0000
M1,340,9.0263,549.00,1572.00,0.161966,-0.000208,1.0000
M1,341,9.0529,549.00,1573.00,0.162112,-0.000212,1.0000
M1,342,9.0794,549.00,1572.00,0.161966,-0.000208,1.0000
M1,343,9.1060,549.00,1572.00,0.161966,-0.000208,1.0000
M1,344,9.1325,549.00,1572.00,0.161966,-0.000208,1.0000
M1,345,9.1591,548.00,1573.00,0.162109,-0.000358,1.0000
M1,346,9.1856,549.00,1571.00,0.161819,-0.000205,1.0000
M1,347,9.2122,549.00,1571.00,0.161819,-0.000205,1.0000
M1,348,9.2387,549.00,1571.00,0.161819,-0.000205,1.0000
M1,349,9.2652,549.00,1571.00,0.161819,-0.000205,1.0000
M1,350,9.2918,549.00,1570.00,0.161673,-0.000202,1.0000
M1,351,9.3183,548.00,1569.00,0.161523,-0.000346,1.0000
M1,352,9.3449,548.00,1570.00,0.161669,-0.000349,1.0000
M1,353,9.3714,548.00,1570.00,0.161669,-0.000349,1.0000
M1,354,9.3980,548.00,1569.00,0.161523,-0.000346,1.0000
M1,355,9.4245,549.00,1568.00,0.161379,-0.000196,1.0000
M1,356,9.4511,548.00,1567.00,0.161230,-0.000339,1.0000
M1,357,9.4776,548.00,1566.00,0.161083,-0.000336,1.0000
M1,358,9.5042,548.00,1565.00,0.160937,-0.000333,1.0000
M1,359,9.5307,548.00,1566.00,0.161083,-0.000336,1.0000
M1,360,9.5573,548.00,1565.00,0.160937,-0.000333,1.0000
M1,361,9.5838,548.00,1566.00,0.161083,-0.000336,1.0000
M1,362,9.6104,548.00,1566.00,0.161083,-0.000336,1.0000
M1,363,9.6369,548.00,1565.00,0.160937,-0.000333,1.0000
M1,364,9.6635,548.00,1564.00,0.160790,-0.000330,1.0000
M1,365,9.6900,548.00,1563.00,0.160643,-0.000327,1.0000
M1,366,9.7166,548.00,1562.00,0.160497,-0.000324,1.0000
M1,367,9.7431,548.00,1560.00,0.160204,-0.000318,1.0000
M1,368,9.7697,548.00,1560.00,0.160204,-0.000318,1.0000
M1,369,9.7962,548.00,1561.00,0.160350,-0.000321,1.0000
M1,370,9.8228,548.00,1560.00,0.160204,-0.000318,1.0000
M1,371,9.8493,548.00,1561.00,0.160350,-0.000321,1.0000
M1,372,9.8759,548.00,1559.00,0.160057,-0.000314,1.0000
M1,373,9.9024,548.00,1559.00,0.160057,-0.000314,1.0000
M1,374,9.9289,548.00,1557.00,0.159764,-0.000308,1.0000
M1,375,9.9555,548.00,1555.00,0.159471,-0.000302,1.0000
M1,376,9.9820,548.00,1555.00,0.159471,-0.000302,1.0000
M1,377,10.0086,548.00,1555.00,0.159471,-0.000302,1.0000
M1,378,10.0351,548.00,1555.00,0.159471,-0.000302,1.0000
M1,379,10.0617,548.00,1555.00,0.159471,-0.000302,1.0000
M1,380,10.0882,548.00,1554.00,0.159324,-0.000299,1.0000
M1,381,10.1148,548.00,1554.00,0.159324,-0.000299,1.0000
M1,382,10.1413,548.00,1554.00,0.159324,-0.000299,1.0000
M1,383,10.1679,548.00,1552.00,0.159031,-0.000293,1.0000
M1,384,10.1944,548.00,1550.00,0.158738,-0.000286,1.0000
M1,385,10.2210,548.00,1549.00,0.158591,-0.000283,1.0000
M1,386,10.2475,548.00,1546.00,0.158151,-0.000274,1.0000
M1,387,10.2741,548.00,1546.00,0.158151,-0.000274,1.0000
M1,388,10.3006,548.00,1546.00,0.158151,-0.000274,1.0000
M1,389,10.3272,548.00,1546.00,0.158151,-0.000274,1.0000
M1,390,10.3537,548.00,1546.00,0.158151,-0.000274,1.0000
M1,391,10.3803,548.00,1546.00,0.158151,-0.000274,1.0000
M1,392,10.4068,548.00,1544.00,0.157858,-0.000268,1.0000
M1,393,10.4334,548.00,1542.00,0.157565,-0.000261,1.0000
M1,394,10.4599,548.00,1539.00,0.157125,-0.000252,1.0000
