marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,193,5.1774,496.00,1636.00,0.140946,0.000473,1.0000
M1,194,5.2042,496.00,1639.00,0.141344,0.000491,1.0000
M1,195,5.2310,496.00,1639.00,0.141344,0.000491,1.0000
M1,196,5.2578,497.00,1641.00,0.141603,0.000635,1.0000
M1,197,5.2847,496.00,1640.00,0.141476,0.000497,1.0000
M1,198,5.3115,496.00,1644.00,0.142006,0.000521,1.0000
M1,199,5.3383,496.00,1649.00,0.142669,0.000552,1.0000
M1,200,5.3651,496.00,1651.00,0.142934,0.000564,1.0000
M1,201,5.3920,496.00,1654.00,0.143331,0.000582,1.0000
M1,202,5.4188,496.00,1656.00,0.143596,0.000594,1.0000
M1,203,5.4456,496.00,1656.00,0.143596,0.000594,1.0000
M1,204,5.4724,496.00,1658.00,0.143861,0.000606,1.0000
M1,205,5.4993,496.00,1658.00,0.143861,0.000606,1.0000
M1,206,5.5261,496.00,1660.00,0.144126,0.000618,1.0000
M1,207,5.5529,496.00,1661.00,0.144259,0.000624,1.0000
M1,208,5.5797,495.00,1663.00,0.144530,0.000504,1.0000
M1,209,5.6066,495.00,1664.00,0.144662,0.000510,1.0000
M1,210,5.6334,495.00,1665.00,0.144795,0.000516,1.0000
M1,211,5.6602,495.00,1666.00,0.144927,0.000522,1.0000
M1,212,5.6870,495.00,1666.00,0.144927,0.000522,1.0000
M1,213,5.7139,495.00,1667.00,0.145060,0.000528,1.0000
M1,214,5.7407,495.00,1667.00,0.145060,0.000528,1.0000
M1,215,5.7675,495.00,1667.00,0.145060,0.000528,1.0000
M1,216,5.7943,495.00,1667.00,0.145060,0.000528,1.0000
M1,217,5.8212,495.00,1669.00,0.145325,0.000541,1.0000
M1,218,5.8480,495.00,1671.00,0.145590,0.000553,1.0000
M1,219,5.8748,495.00,1676.00,0.146252,0.000583,1.0000
M1,220,5.9016,495.00,1679.00,0.146650,0.000601,1.0000
M1,221,5.9285,495.00,1679.00,0.146650,0.000601,1.0000
M1,222,5.9553,495.00,1680.00,0.146782,0.000607,1.0000
M1,223,5.9821,495.00,1680.00,0.146782,0.000607,1.0000
M1,224,6.0089,494.00,1681.00,0.146921,0.000481,1.0000
M1,225,6.0358,494.00,1683.00,0.147186,0.000493,1.0000
M1,226,6.0626,494.00,1684.00,0.147318,0.000499,1.0000
M1,227,6.0894,494.00,1686.00,0.147583,0.000511,1.0000
M1,228,6.1163,494.00,1688.00,0.147848,0.000523,1.0000
M1,229,6.1431,494.00,1689.00,0.147981,0.000530,1.0000
M1,230,6.1699,494.00,1690.00,0.148113,0.000536,1.0000
M1,231,6.1967,494.00,1691.00,0.148246,0.000542,1.0000
M1,232,6.2236,494.00,1694.00,0.148643,0.000560,1.0000
M1,233,6.2504,494.00,1695.00,0.148776,0.000566,1.0000
M1,234,6.2772,494.00,1697.00,0.149041,0.000578,1.0000
M1,235,6.3040,494.00,1698.00,0.149173,0.000584,1.0000
M1,236,6.3309,494.00,1698.00,0.149173,0.000584,1.0000
M1,237,6.3577,494.00,1700.00,0.149438,0.000596,1.0000
M1,238,6.3845,494.00,1701.00,0.149571,0.000602,1.0000
