R,k,m,I,final_com_velocity,end_time,motor_angle,bottom_height
6.000000000000000125e-03,2.051425336670720935e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.181690910270338790e+00,4.233921026038502816e-02,3.108148869087128929e+01,9.249999999999997113e-02
6.000000000000000125e-03,2.221920788682152124e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.226654887673899630e+00,4.192670836491063646e-02,3.061239422786132991e+01,9.249999999999997113e-02
6.000000000000000125e-03,2.406586241734785290e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.264257463718962526e+00,4.153642139480213935e-02,3.017438753359857984e+01,9.250000000000001277e-02
6.000000000000000125e-03,2.606599374922933930e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.294736005089399455e+00,4.116825543749769167e-02,2.976707122402009631e+01,9.250000000000001277e-02
6.000000000000000125e-03,2.823235745107105686e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.317596129956425166e+00,4.082210686750806228e-02,2.939001525374073509e+01,9.249999999999997113e-02
6.000000000000000125e-03,3.057876921606393807e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.332937210021801988e+00,4.049783051365866970e-02,2.904268212089541024e+01,9.249999999999998501e-02
6.000000000000000125e-03,3.312019296970979485e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.341080363097518990e+00,4.019527234070110339e-02,2.872456681261961720e+01,9.249999999999998501e-02
6.000000000000000125e-03,3.587283630024446029e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.341785501380925005e+00,3.991423227297608706e-02,2.843504573857687134e+01,9.249999999999998501e-02
6.000000000000000125e-03,3.885425382035175426e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.335986033452903676e+00,3.965445979308117319e-02,2.817340622165357900e+01,9.249999999999999889e-02
6.000000000000000125e-03,4.208345911934581090e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.324368713899923833e+00,3.941567932594736146e-02,2.793895246481125838e+01,9.250000000000001277e-02
6.000000000000000125e-03,4.558104601977957645e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.307368771180883904e+00,3.919751015447112824e-02,2.773075226416780481e+01,9.250000000000010991e-02
6.000000000000000125e-03,4.936931991177907184e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.286464978722921870e+00,3.899949607008429409e-02,2.754775318803088524e+01,9.249999999999997113e-02
6.000000000000000125e-03,5.347244000266970397e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.262962407643036578e+00,3.882106823442695032e-02,2.738871799510383553e+01,9.249999999999997113e-02
6.000000000000000125e-03,5.791657338907157828e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.238462187926161029e+00,3.866149449769241964e-02,2.725211292680037900e+01,9.249999999999997113e-02
6.000000000000000125e-03,6.273006193404024089e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.215061747807816062e+00,3.851980230851399095e-02,2.713602851782547987e+01,9.249999999999995726e-02
6.000000000000000125e-03,6.794360301348615030e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.192784413091945162e+00,3.839470479639692929e-02,2.703797430641760613e+01,9.249999999999997113e-02
6.000000000000000125e-03,7.359044528456265107e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.175869226932017675e+00,3.828489651338751187e-02,2.695533637847721664e+01,9.249999999999997113e-02
6.000000000000000125e-03,7.970660072450475127e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.165795007738951838e+00,3.818895056442369457e-02,2.688526103179469473e+01,9.249999999999997113e-02
6.000000000000000125e-03,8.633107429217250319e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.164806150156130649e+00,3.810492094835534610e-02,2.682402999307761604e+01,9.249999999999998501e-02
6.000000000000000125e-03,9.350611267692994443e+04,1.440000000000000036e-04,3.006719999999999725e-09,7.174714558135958598e+00,3.803056629460457166e-02,2.676766310766305779e+01,9.249999999999999889e-02
6.000000000000000125e-03,1.012774737212259060e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.196357287003315228e+00,3.796346139506018985e-02,2.671208812950125377e+01,9.249999999999997113e-02
6.000000000000000125e-03,1.096947182350816292e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.229266258540242518e+00,3.790105063147369141e-02,2.665332973783742787e+01,9.250000000000040135e-02
6.000000000000000125e-03,1.188115260634906881e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.273006772618333393e+00,3.784096338530171244e-02,2.658814391205410388e+01,9.249999999999988787e-02
6.000000000000000125e-03,1.286860384224136797e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.324434255427497042e+00,3.778099277072979878e-02,2.651431374650611161e+01,9.249999999999997113e-02
6.000000000000000125e-03,1.393812286865626520e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.379177999934187326e+00,3.771953960955332780e-02,2.643109486962302768e+01,9.249999999999870826e-02
6.000000000000000125e-03,1.509653039936322020e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.432033103614853253e+00,3.765593395172419505e-02,2.633971864868101420e+01,9.249999999999995726e-02
6.000000000000000125e-03,1.635121402261458861e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.476601020267766629e+00,3.759020247304101225e-02,2.624298298164302778e+01,9.249999999999998501e-02
6.000000000000000125e-03,1.771017531449649832e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.507446118623358089e+00,3.752339796187115911e-02,2.614532721323552522e+01,9.250000000000128952e-02
6.000000000000000125e-03,1.918208086790413945e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.520972629028473300e+00,3.745743949332229483e-02,2.605222940930498154e+01,9.249999999999947153e-02
6.000000000000000125e-03,2.077631756257259403e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.515491745523956268e+00,3.739479509906840776e-02,2.596934678019867349e+01,9.250000000000152545e-02
6.000000000000000125e-03,2.250305242864021857e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.492387428249273285e+00,3.733798275001097566e-02,2.590151214848906847e+01,9.249999999999997113e-02
6.000000000000000125e-03,2.437329748551585071e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.457537704327101835e+00,3.728925828159185274e-02,2.585193029975391354e+01,9.249999999999998501e-02
6.000000000000000125e-03,2.639897996955213021e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.418347868349795426e+00,3.724985884611564657e-02,2.582105776295042077e+01,9.249999999999995726e-02
6.000000000000000125e-03,2.859301839839105378e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.385534383752387910e+00,3.721961747807437521e-02,2.580613883435720979e+01,9.249999999999999889e-02
6.000000000000000125e-03,3.096940495707346709e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.368484200188115452e+00,3.719681976348865327e-02,2.580133486099667195e+01,9.250000000000038747e-02
6.000000000000000125e-03,3.354329473131714622e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.373766185261199091e+00,3.717855831623928520e-02,2.579890034315839387e+01,9.250000000000017930e-02
6.000000000000000125e-03,3.633110235703847138e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.402674995590757590e+00,3.716131569394463124e-02,2.579100619833254626e+01,9.250000000000076217e-02
6.000000000000000125e-03,3.935060670248524402e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.448802600970551246e+00,3.714205364538556570e-02,2.577204980626751407e+01,9.249999999999998501e-02
6.000000000000000125e-03,4.262106425057829474e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.501102344334271699e+00,3.711885487354942004e-02,2.574008679719490900e+01,9.249999999999999889e-02
6.000000000000000125e-03,4.616333190454205032e+05,1.440000000000000036e-04,3.006719999999999725e-09,7.546623552685650438e+00,3.709159468307979268e-02,2.569753270634323528e+01,9.249999999999998501e-02
