sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.1000000006130957,0.012849369063950724,0.05862168260133485,0.05000000492276208,2.9615739397896794,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999000303879,0.012849396276381979,0.05862162532219051,0.04999999999915522,2.961573836518478,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.18000000894828805,0.0010001827161700036,0.3839225383967879,0.05000000254510434,0.3719265722741041,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.17999973824574558,0.0009999967441304204,0.3949498099954985,0.05000000492818443,0.37083581290419043,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999115169794,0.013382619794124853,0.06111645273993508,0.05000000499473904,2.915701431579011,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.17999997567264833,0.0009999961726099638,0.3949502381172941,0.05000000492674461,0.37083522235841837,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.2755292297924174e-05,7.27895384398315,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999028898322,0.013385845430142233,0.06111007167562254,0.05000000499423763,2.9157012559359883,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999285219721,0.013980697668215266,0.06373390257435234,0.04999999902047154,2.863503378733489,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999905975465,0.014019734294881472,0.06365709838833823,0.05000000496348249,2.86349744340371,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999482885825,0.013998888497739613,0.0636980624819307,0.050000005055138554,2.8635022901108633,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.839255335877763e-05,8.531678524172806,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999000477085,0.01398070816532475,0.06373388326866149,0.05000000500000039,2.863503671306573,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999900056248,0.01467015183617699,0.06643203523660297,0.050000004990134336,2.805731762712836,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000022903156248,0.014662261600070383,0.06644751748818901,0.05000000440754625,2.8057302534228166,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.180000007012779,0.001000050860548502,0.4220630174430926,0.050000004191362635,0.3664021438091876,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5e-05,10.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.0999999900027519,0.014660568123211065,0.06645078830721678,0.05000000499991628,2.805732178976675,
