sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,0.5,0.16722222223,391.25918506582883,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600000535019251,0.007684254029187901,0.08149737760622656,0.08000000000017742,1.7677032255477736,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999071295898,0.007579630904077513,0.08251026901100023,0.07999999999999949,1.7418060560604562,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000004037632432,0.007579632509436498,0.08251026877565207,0.08000000117894875,1.741806058124953,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999037642812,0.0075796308900789216,0.08251026902912488,0.08000000000145817,1.7418060561879112,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000028797389015,0.007579641003499286,0.08251026162999149,0.07999999999999792,1.7418060351011113,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.17138376695310795,0.014999972739755237,0.04161815642001064,0.08000000000001813,3.171602776187456,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.17138137478096352,0.015000008759094654,0.04161803040169873,0.08000000478601627,3.1716030579630434,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.17138179716100715,0.015000002391945539,0.041618051384193576,0.08000000000226754,3.1716029674227357,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.17138404186622483,0.014999968601462419,0.041618171079205665,0.07999999999999999,3.1716027495323704,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.17084236256786722,0.015000008802876006,0.04168009836644528,0.07999999999999996,3.177274918204039,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.17084702556750442,0.014999937420879772,0.04168034959916622,0.08000000115886927,3.177274488645732,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.17084233713689448,0.015000009192340848,0.04168009699813334,0.08000000000007992,3.1772749206333577,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.17084231120997223,0.015000009573444963,0.04168009561392304,0.08000000000411865,3.177274924033007,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1702381422676787,0.015000009991516008,0.041756485180071606,0.08000000000000003,3.183944644557233,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.17023960997280335,0.014999986866767843,0.041756565119844366,0.08000000000000008,3.183944507482821,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1702396895610471,0.014999985597527472,0.041756569467877994,0.08000000000000325,3.183944499960515,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.17023900791366664,0.014999996352269694,0.041756532328421546,0.07999999999999999,3.183944563722713,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1695727410630343,0.015000009990524588,0.04185088565457243,0.08000000000014773,3.191765066777286,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1695806787660424,0.014999879274993,0.0418513253590651,0.08000000001779774,3.191764334638052,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.169572804176666,0.015000008951019932,0.04185088915073889,0.08000000000000183,3.191765060944381,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16960534973140898,0.01499947368316409,0.04185269150309775,0.0800000000217416,3.191762047244705,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.168854972370927,0.014999996152917782,0.04196799412822876,0.08000000001011513,3.200897439853645,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1688542519031742,0.015000008864841948,0.04196795324177899,0.08000000000000312,3.200897503275711,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16885609455056697,0.014999976373796763,0.04196805780817361,0.08000000000094862,3.200897335576289,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16885427575884712,0.01500000812121739,0.04196795640299153,0.08000000470056112,3.200897542344971,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16809452309541778,0.015000009546285605,0.042113362748713946,0.07999999995235467,3.211505366968034,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16809508987802885,0.014999998513756734,0.0421133960440765,0.07999999999714616,3.2115053181465814,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1681176005950627,0.014999812421764227,0.04211449954361904,0.07999999683923457,3.2115044049180588,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16809600185453796,0.014999980709593824,0.042113449653748594,0.07999999999999997,3.21150523539454,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16731002844939447,0.01499999121738294,0.0422939487050015,0.08000000063202958,3.2237454191777837,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16730922414933422,0.014999990880974166,0.04229391470431954,0.0800000000000001,3.2237454104329166,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16730847768339038,0.015000007932013082,0.0422938683280335,0.07999999999993504,3.223745478938357,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1673083877116832,0.01500000998633004,0.04229386273916665,0.0799999999995886,3.2237454871479487,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16651102425841405,0.015000009703484075,0.04251722107434747,0.0799999999988417,3.2377573380998044,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1665110145423452,0.015000009932420092,0.04251722045660229,0.07999999997685157,3.237757337467641,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16651101441703023,0.01500000993080137,0.04251722045274326,0.07999999997401955,3.2377573372098247,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16571498112061,0.015000008462970019,0.04279213468762146,0.07999999999996986,3.253650560841911,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16571495182687027,0.015000009827493926,0.04279213222605623,0.0799999999998876,3.253650563967542,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000016611072607,0.01499945583689839,0.04254520658139302,0.07999994568468588,3.2529497113535375,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16571495718304552,0.01500000943998355,0.0427921328831931,0.0800000002537368,3.2536505642246887,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1649264925712533,0.01500000995660231,0.0431280668241433,0.07999999999998565,3.2714913514519313,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16492677896732125,0.014999956750949239,0.043128125962821104,0.08000000000255865,3.2714912899468946,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1649264925617143,0.01500000995662875,0.04312806682368821,0.07999999999989166,3.2714913514479327,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16492649168354342,0.015000009892786926,0.04312806683920399,0.0799999999881789,3.2714913510582484,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000004097786003,0.014655850993384718,0.043651675112142775,0.08000000000193092,3.2913239982581812,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000003315996505,0.014655850388260037,0.04365167529504083,0.080000000000184,3.291323997805426,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000003412124061,0.014655850463024835,0.04365167527221305,0.08000000000051392,3.29132399789154,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000017425136456,0.014655861309471939,0.043651671993874465,0.0800000000318173,3.291324006007551,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999037581744,0.014492543307828976,0.044332046940914326,0.079999999999987,3.3136561352601817,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999396615225,0.014492543408440183,0.04433204702265198,0.07999999999452397,3.3136561344624775,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000139680155726,0.014492580018284075,0.04433208185375881,0.07999999997620678,3.313655945937941,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999021564668,0.014492543295874767,0.04433204694444647,0.08000000000197614,3.313656135484367,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.160000104195868,0.014999769034088424,0.04448417003471117,0.08000000463176873,3.336277698465994,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999016636332,0.014308021375989572,0.04514260144251541,0.07999999999998962,3.338054729194022,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999016843552,0.01430802137639528,0.04514260144221533,0.07999999999999324,3.338054729192272,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999016757668,0.014308021376345409,0.04514260144222205,0.08000000000001331,3.338054729194179,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999216481373,0.01410616987977716,0.04609948507125262,0.07999999999999549,3.36437335628079,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999010611735,0.014106169970432543,0.046099484856211605,0.07999999999999999,3.3643733572563175,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999010482616,0.014106169970489317,0.04609948485607671,0.07999999999999871,3.3643733572568415,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999010481922,0.01410616996543864,0.04609948486090815,0.0799999999933431,3.3643733568796157,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000050392246273,0.013892807981484963,0.04721820880114361,0.079999999999747,3.392334766322178,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999950436646,0.013892847919184754,0.047218131282028,0.07999999999406644,3.3923351155991406,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999007225063,0.013892848321515067,0.04721813051070257,0.0799999999999968,3.392335119531397,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000463882857,0.013892847186733883,0.047218132719955404,0.07999999998184933,3.3923351076745325,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999418540894,0.015000009861125915,0.04703909444280771,0.08000000499705778,3.4143684426398457,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999005372628,0.013675933235032092,0.04851206754194446,0.07999999999999136,3.421496691514806,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000003762859077,0.013675927619757848,0.04851207772335082,0.0800000000014056,3.421496647144665,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999858931,0.013675932200976735,0.04851206939497339,0.07999999992830624,3.421496678618076,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999004141638,0.013465171445570995,0.04999151360015186,0.07999999999999649,3.451213604512403,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999004130447,0.013465171445556774,0.04999151360016202,0.07999999999998338,3.451213604511652,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000316985050805,0.013464647053464077,0.04999245201120195,0.07999999997090043,3.4512097402228616,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999003843568,0.013465171445338722,0.049991513600217016,0.07999999999958596,3.4512136044879056,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1600000060974013,0.013271764712213535,0.051662028948867254,0.07999999999985331,3.480615489507664,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999003289977,0.013271768293908318,0.05166202244933785,0.08,3.480615514063589,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000298240304014,0.013271100761358918,0.05166323509704739,0.08000000409430977,3.4806109534825778,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999017485358,0.015000009883477225,0.04948341359242251,0.08000000499928787,3.4677255010804773,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000287939,0.013118602170263302,0.05350621526924685,0.08000000443831926,3.5086026356469926,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999002729845,0.013178514692629692,0.05341134903768601,0.08000000496685784,3.5085771912192163,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999044698196,0.01310769553222553,0.0535235985679682,0.07999999999999773,3.508603235223257,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.160000046419948,0.01311349492775754,0.053514355436702445,0.08000000404020909,3.508602966227191,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999002238272,0.012984798874840553,0.055570693407900856,0.07999999999999999,3.533879155734476,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900487502,0.013028346372766635,0.055496308173531815,0.08000000499837097,3.5338689464714057,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999003688187,0.013015360920385416,0.055518426726767024,0.0800000049855348,3.53387416438674,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999002211038,0.012984798874944003,0.05557069340769965,0.07999999999999821,3.533879155734959,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1599999930791113,0.012931730741036096,0.05776063529870332,0.08000000374333606,3.5550152170730516,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999093267187,0.013059868537514702,0.057529283177304685,0.08000000114350947,3.55489871316513,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001893156,0.012941276378488244,0.057743215182349844,0.0800000049904417,3.5550128919642634,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600000040917379,0.012916351674494293,0.05778876541463757,0.08000000492160225,3.555017021214798,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999001655063,0.012904013862762137,0.06017881491029774,0.08000000499999985,3.5705662886135014,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900165508,0.012903973059275185,0.06017889420805019,0.08000000499999965,3.5705662886050247,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000034402592594,0.012903800614703241,0.06017926291159782,0.07999999994425255,3.570565110160805,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999111383553,0.01291307948336432,0.06016121084437325,0.08000000373335017,3.5705657278867253,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999000943485,0.01296216926201931,0.06271447809969202,0.0800000029380321,3.5791738705729204,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900146302,0.012962151162343005,0.06271451535337252,0.08000000499999546,3.579174015878757,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999084173025,0.012969733193494879,0.0626990258225369,0.08000000448010337,3.5791736454313328,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600000044454703,0.012962140813519568,0.06271453661290377,0.07999999999505984,3.5791738606840955,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000313580767,0.013093221847919398,0.06538938558485413,0.08000000358387482,3.5797012498643457,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000001375419376,0.013093212791902424,0.06538940625067877,0.08000000498922101,3.5797013087941423,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999502348838,0.013095904760781188,0.06538366590959566,0.080000004957231,3.5797013371868833,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001214835,0.01313370811522846,0.06530335219535294,0.08000000241748986,3.5796918999227736,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999155639033,0.013341947090038896,0.06810431528801347,0.08000000486508949,3.5713019438208415,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900478754,0.013300580205186848,0.0681952312182357,0.08000000499999385,3.571311493574632,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001153212,0.013302918754019948,0.06819007531757097,0.08000000323752383,3.571311337592976,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001186216,0.013300505124472933,0.06819539677188399,0.08000000499909043,3.5713114937350907,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000425634664,0.013613604947429365,0.07106597071403438,0.08000000463909616,3.553511996098304,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999078198765,0.013588429729267711,0.07112279732009688,0.0800000049552226,3.5535161150670582,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999911672948,0.013588305374169614,0.07112307861608239,0.08000000492954958,3.5535161149047094,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999900095441,0.01359743722665049,0.07110243934342673,0.0800000047221364,3.5535154353091998,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999099991294,0.01395770068788384,0.0741718949649,0.08000000489071624,3.526180055368653,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999949987978,0.01395108526495901,0.07418713395821203,0.0800000048803144,3.52618023457069,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999228301204,0.013968378570700884,0.0741473309188493,0.08000000493223035,3.5261787615083744,
