sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001432005,0.011795572638567108,0.036344308240577015,0.07999999999987943,8.343589482747992,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001709958,0.011807287628635406,0.03632877037518932,0.07999999909904967,8.343586703550635,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999900141419,0.011795572638828175,0.03634430824022092,0.07999999999990237,8.343589482754536,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001425608,0.012463865678728349,0.03784839101153798,0.07999999999030538,8.151421037485967,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001381157,0.012486673161225707,0.037818652280573586,0.08000000448688371,8.151414137083737,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.2755292297924174e-05,7.27895384398315,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001385284,0.012463865672883526,0.03784839101928669,0.07999999999169145,8.151421037718613,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999911968482,0.01320415508733184,0.03941172066407912,0.07999999995329106,7.949911291082242,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.839255335877763e-05,8.531678524172806,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001412119,0.013204157781803219,0.03941171713276,0.08000000000002955,7.949911315084353,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999001338105,0.01403302766205559,0.041021816352459176,0.08000000486980233,7.741120912349727,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999041927698,0.014020571097854082,0.04103742834961291,0.0799999999522578,7.741122165246575,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000025640173532,0.014999822350625889,0.03988358312370232,0.08000000920888697,7.7319130739593716,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5e-05,10.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001416237,0.014020572249834174,0.04103742687894971,0.07999999999999818,7.741122178260094,
